,puuid,avg
57,2x_lH8Iiqtf98vt_E0NyepGzFnyXFA954SdjNpPB69OLP3my0WWhaiRtkVBug-UvwHWiBOWSzFAUXA,1.1780106100209555
58,2zKpaqky_y0EAE_zX_xgGQE51KIahn4io2PIzT3ZCxFeKga0wUrKzG-pOcKgHgmjemuSB7nLYGA3lA,0.7525316243371764
59,3-B70p0vG3h-IkFsuEW04iw0tFjTR90xIC7Op_bBL-oV6q-Z6XsscQQH8EbsQqj_TIOBPgATSu0rXg,1.1055473645241287
60,3CIy5EdfBPnbp-8AB4-LV4PmgXBP-6spIWqiEq4NAbTsGs7VymixuNRMwMp1-rzgRWWz0WjIvQtqFQ,1.1971099802216063
61,3KhQcIvshOKJVP05U9Np-z8mqRpEKFQbl-LA3Qq05vOuKgEMvM5i_1B9IRf7lTReycZYGoPj7O30-w,1.0485667896600568
62,3OHzrvJz0GYllASlQ0tLA3ttaNpkNOhEWqzPJZjpAlwOlqTKt6f2OFsB7cmQ7RZKuO8DJiDZslPXLw,0.7690659261095397
63,3QrCc2x_MTuV8tC7NrN5TP1scWMxO4r9fXr4mAbQOdxk4YSJY8crMM72_0990S-hr4W_-wWCZcuFNw,1.2793076823290288
64,3ReyAdqs1tLqBQJe_fTDhnOZ8tsm6tb6prjN2MfI5PgYdJGlksXGZIQZsdji557k9MvfazAxWfu9lA,0.8511996389804146
65,3Z07S6p_mPqzqnAhuBS-hRmEPC_9w9T-jU_AiTKRIa_KrhEOLaCaE8PfEqtsUL4UFw0D7sYOPYX4wg,0.6229513988159413
66,3gPYf27o0vOCRbnG-DAgPLONpvBz_sDiz-SPI5sUMab7B8um6roo1-0MdpDJBrcUCPqXTvzdP0HAUA,0.9934234671124245
67,3gXvgeZfk3P817WN96FjDulptq5UI25lJ9bAupHRlLxruv33ok2bfCddPQcXS6hfLb15a_SalpLQvw,1.2688544569872295
68,3kb5IjWMyrrrYuJk-TdSN4Ju5pDS0ju836Mxkh-OiVMZN_Qx0Td3qiAK1NjLj-rSRWq8HJA01HiLkQ,0.7637082093068803
69,3o5Ma8taZRjYzOu7V4in7CLsZ1KOZlhOK8btvI0VSQC1pJ9QlFCNrMF7P2vGkK-2f1Tlfug8cISgmw,0.9993238236594347
70,3p9LyYMA51xzMAXLjqCVW-65oE_Eg98E5KPUk2EcKFmpnx4hW9U2IdQUBs0hxeBChEadvkOXQ6-9Xw,1.0414881737667818
71,3vQ6PRWnggb7GveTJkiDUj-vcVif-ZkdNRSMAyNNy66hjJeMHMSGk3s-5fK9JiYR0HtqNy-4JzpKOg,0.5553598048222357
72,3y7fESjhJd6nfuYF9RR0z5WjeWFI6Q6j-yblkz77gipXki4xFy3Krhou7lUscyb7w8mMU6UUk6GrJQ,0.9628601548439765
73,4414gdc3Gbu7MHUpLn4Vk1QxekXGUVjDKNmkGkjW1GmUxTYUZEdn646ejVMpbHWN5FqqqV9RyAdjWQ,0.6934017737723325
74,451d3bm5-NUYOhW_2joO_js3BtqGZvqtu-CgMFjDEan5NMjdie25g7QSGWSUrfnpMV0JHbIPl6cpMA,0.7363386537137221
75,48diPkPwWjcGzPQKjIDq5_oXdSfZbF-dxLUY4Gs5B0tHaMoTT0aWv5XrTRyWPsQVCdCcIWIQ7DH3oA,1.4729534221127205
76,4CtgnxJyKg4nlh8y71C3hhLD8dC7okq1O5xN4I8EbtlYr1KMn_7RDKxxFd9ql9JfuYG64KVoqHjrag,1.576951958341286
77,4IiA83b2VqJfzRPKfbnC_NAlAqg58tj2iNaW76MdmPS_Tmt7gBch7nJ1lqkGPYGDLEGR6c7Z5KqoAw,1.1923417183657976
78,4fFjUGNdplEJFbGvLQcMpgQrmaqeSsW67KMtlT6ayT2o9fxj6eiz8EGcrmrgisPUXpwrc4dNfWXfKA,1.1360389785640406
79,4gtSHnRjJ9IHzrFsTUFa6JevYiC-y61pH2hbsNl9pb_s6LlTWZC0cdZVzZqY6Px30s9JsZwK7wI-4A,1.242388856212978
80,4iqUcFY1zs4yhZWUL8eggS7tTIhMwRiL5_ydasqqoTek1qkNkeJ35Da4X6DJpIcalKyV07sSbKGt7w,1.1371657699768518
81,4sTHz7EJX96mRv6f8eLzOHMnnU4PbDWFc1HVrvdfupeXo2mIvMFcrcgzR9Bl5SAK0b3DoeDgebmbvg,0.9756322584959436
82,4tqsbDe2nzrck8jaThLifPJxAtfr9j6585wuKPSCYsAcZDr6FkCqNix8IiOovSG1IyBMka0Zo3v0HA,1.2330258886520893
83,4vWoFAKZ1Ax2E-PjOJTNiya7tqijxcuerLfaWlrwNbKHLE3jzwis03594wDTJA5MgWCTFIMm-YEJuQ,1.0035601939938152
84,4xK6hVykDazufWA3lTarUkX727Gk_iqqecX8Lxd4IyejW9Rj2fhO0w-nbgZ1YjCjKcgkn00ZOulacQ,0.739565184656305
85,50et_8qRbyTOFEtJMUFqknO30UJRDUQsSxy6fOm5bHESh183-lGz2hG0Fye824PRtrD7Yo6q9z4PPg,0.6775801415395677
86,5UX3VUdhDYb5SCp-2iLme363QDjd1CIAoTNlkLj6BZTPh2jV6rIHktqgiz3dbXdIewf-MA9QmRNS9w,1.1877625065756854
87,5WdhZKV3h0l9RSNmAaz23RDulP1KHKrvS7jkCad_yEcNx7hCMSHyyYboyZDPBR1lu9qUFHso51B-Sw,1.1942536167649453
88,5_74n5yRS5c6g-N2Vd7lSXkGrflkZLBY-TA2SKJ6Zys-hOu-KshyYJpOen9I3_e3aOYY7ZmWjfPDiQ,1.1324189496702766
89,5h9T7BwKbGxGnBbgwsh4HoeiQoryn86JuDZ_7QLs90XWi1-rVHeujzHBV2bRKVaAtZytkdGZ5o7zKA,1.1115505608340934
90,5tilr5lfPhKddfzsVHDo_XsktY9SCeFlvaP5B0MB-RIJqkG5bFTSUYkU5iS3PvJZ6wU3_THyPvEW0A,1.1903681462373419
